Year,Month,Parameter,Monthly.Min.Mean,Monthly.Max.Mean,Monthly.Min.SD,Monthly.Max.SD
2015,Jul,Chl.a,1.6161290322580646,4.254838709677419,0.5550355989745452,1.1427565239885003
2015,Jul,DO.conc,8.152903225806451,10.643870967741936,0.4626963982886048,0.7999069838398081
2015,Jul,DO.sat,95.1836592609902,127.1691108145114,5.850410656099218,11.03187198368103
2015,Jul,SpCond,791.6451612903226,841.2903225806451,50.22917371879731,36.97674363559443
2015,Jul,Temp,22.803548387096775,24.21483870967742,0.9612233468765963,1.125468409056845
2015,Jul,Turb,1.3741935483870968,6.109677419354838,1.229083057116289,3.619977425225161
2015,Jul,pH,8.148387096774194,8.779032258064516,0.34909498969185593,0.29719078988319575
2015,Aug,Chl.a,0.8516129032258064,2.8838709677419354,0.21889261863896564,0.30669939049341505
2015,Aug,DO.conc,8.670645161290322,11.982903225806451,0.8481663967401325,1.0096540448701135
2015,Aug,DO.sat,100.47108504503268,142.27207649345686,11.120859265970928,13.663341775340854
2015,Aug,SpCond,776.5806451612904,804.7096774193549,23.72449394409132,29.33052283701184
2015,Aug,Temp,22.392258064516128,23.943548387096776,0.8176621538566297,1.0110672525837792
2015,Aug,Turb,0.4269230769230769,1.9576923076923076,0.25699446267605425,0.5232002117148478
2015,Aug,pH,8.616451612903226,9.184516129032259,0.3970268537273584,0.27394450423005284
2015,Sep,Chl.a,0.37666666666666665,2.61,0.26350859873862825,0.28569334898658805
2015,Sep,DO.conc,9.749333333333334,13.774333333333333,1.7725433379913371,1.7240823312874218
2015,Sep,DO.sat,111.84972048881119,160.65770949191287,21.591575123901162,21.58246279302208
2015,Sep,SpCond,835.4333333333333,857.1666666666666,71.9231790048307,70.8393438964405
2015,Sep,Temp,21.798000000000002,23.143333333333334,1.0352424337089954,1.193364797633098
2015,Sep,Turb,0.02666666666666667,1.8766666666666667,0.09444331755018488,0.6066774029617122
2015,Sep,pH,9.061333333333334,9.541,0.43591942733312167,0.30781039842622315
2015,Oct,Chl.a,0.9161290322580645,3.1903225806451614,0.3277161110814749,0.4599672732631293
2015,Oct,DO.conc,8.650322580645161,11.428709677419354,0.6148467769613704,1.019253785653942
2015,Oct,DO.sat,95.30387270061858,127.62664461804134,7.2028195951299105,12.868716635814408
2015,Oct,SpCond,1010.9354838709677,1057.3548387096773,89.61731063578843,117.507602133393
2015,Oct,Temp,19.779032258064515,20.706774193548387,0.9302342172403305,0.9631558790309223
2015,Oct,Turb,0.14838709677419354,2.42258064516129,0.15026857675938213,0.9457658897843428
2015,Oct,pH,8.264193548387096,8.801290322580645,0.4024738019925305,0.30359778145306965
2015,Nov,Chl.a,2.6366666666666667,6.826666666666667,1.04303381547766,3.4308874224822836
2015,Nov,DO.conc,8.799,10.080333333333334,0.6455436094673527,0.5626874145000772
2015,Nov,DO.sat,85.08122632293384,97.99267337869578,4.034802835770137,3.4114803142693875
2015,Nov,SpCond,848.9,1216,94.16542670325929,326.14456282769606
2015,Nov,Temp,13.409333333333333,14.430333333333333,2.0997552128814894,2.174022940800404
2015,Nov,Turb,2.82,10.35,2.171984631939027,11.075376540652755
2015,Nov,pH,7.782666666666667,8.049333333333333,0.07244181176609282,0.11446828602607421
2015,Dec,Chl.a,3.7483870967741937,9.583870967741936,1.1735618057128294,2.9235933112289003
2015,Dec,DO.conc,10.045483870967741,10.788709677419355,0.33914440100226145,0.19751357650355542
2015,Dec,DO.sat,88.50244782518432,95.53427104171325,2.6612002440840605,3.2626950590762744
2015,Dec,SpCond,810.2258064516129,1188.0967741935483,123.97357505463798,274.0704720613185
2015,Dec,Temp,9.387096774193548,10.076451612903226,0.917551791629541,0.8700059324973853
2015,Dec,Turb,9.816129032258065,40.19032258064516,4.080939170844014,18.964763024070187
2015,Dec,pH,7.706774193548387,7.858387096774194,0.0707289236816261,0.09849185327371145
2016,Jan,Chl.a,3.1483870967741936,6,1.1445147349399323,1.7774513589219068
2016,Jan,DO.conc,9.591290322580646,10.166129032258064,0.48040081831378995,0.4729529745429585
2016,Jan,DO.sat,84.28922037659294,89.53786586604522,2.996878536862096,2.9507288134448864
2016,Jan,SpCond,460.51612903225805,689.1935483870968,112.91792623191469,168.74288515467128
2016,Jan,Temp,9.378387096774194,9.894193548387097,1.3397564375019653,1.3660082337320139
2016,Jan,Turb,13.796774193548387,48.041935483870965,1.6183291529574035,39.71030742929388
